Type,Title,Authors,Year,Venue,Abstract,Url,Author_Ids,Scholar_Url,Citations
Publication,Особенности командно-ролевого взаимодействия менеджеров среднего и высшего звена международной и российских компаний,['СВ Кошелева'],,Вестник Санкт-Петербургского университета …,В статье представлено сравнительное исследование особенностей командно-ролевого поведения менеджеров международной и российских компаний и его влияния,https://cyberleninka.ru/article/n/osobennosti-komandno-rolevogo-vzaimodeystviya-menedzherov-srednego-i-vysshego-zvena-mezhdunarodnoy-i-rossiyskih-kompaniy-1,[''],/scholar?hl=en&q=info:xTtMIAdW6rkJ:scholar.google.com/&output=cite&scirp=512&hl=en,13
Publication,Le chef de projet efficace: 12 bonnes pratiques pour une démarche d'entrepreneur,['A Fernandez'],,NA,,,['NH0OXHoAAAAJ'],/scholar?hl=en&q=info:GQxQVocBbZYJ:scholar.google.com/&output=cite&scirp=513&hl=en,12
Publication,"Culture, conflict and team management in I4H: Experiential learning in business practice to support community development entrepreneurship","['JR Calvin', 'J Igu']",,Journal of Organizational Culture …,Introduction: The Carey Business School's Innovation for Humanity (I4H) project leverages experiential learning in its collaboration with international partners that work,https://www.researchgate.net/profile/James-Calvin-3/publication/333040247_CULTURE_CONFLICT_AND_TEAM_MANAGEMENT_IN_I4H_EXPERIENTIAL_LEARNING_IN_BUSINESS_PRACTICE_TO_SUPPORT_COMMUNITY_DEVELOPMENT_ENTREPRENEURSHIP/links/5cd8a5e4a6fdccc9dda6a5b1/CULTURE-CONFLICT-AND-TEAM-MANAGEMENT-IN-I4H-EXPERIENTIAL-LEARNING-IN-BUSINESS-PRACTICE-TO-SUPPORT-COMMUNITY-DEVELOPMENT-ENTREPRENEURSHIP.pdf,"['PsETBDkAAAAJ', '']",/scholar?hl=en&q=info:5xiMCiX7vysJ:scholar.google.com/&output=cite&scirp=514&hl=en,6
Publication,Communication in surgery for patient safety,"['DK Ojuka', 'L Okutoyi', 'FC Otieno']",,Vignettes in Patient Safety …,"One of the cardinal pieces of the Hippocratic Oath is “do no harm”; yet, even in the very best of contexts, errors, at times fatal, do occur as was reported by the Institute of Medicine",https://books.google.com/books?hl=en&lr=&id=7Tj8DwAAQBAJ&oi=fnd&pg=PA31&ots=hQUpRGvSld&sig=5uDKBn7D1CBhopBhFPSvnjw75g4,"['9w2QZgwAAAAJ', '', '']",/scholar?hl=en&q=info:cNTNCnyL9CwJ:scholar.google.com/&output=cite&scirp=515&hl=en,5
Publication,Quality and safety in the pediatric cardiac intensive care unit: It is time to leave the pit stop and the cockpit and perfect the handover,['AC Chang'],,Pediatric Critical Care Medicine,There has been an escalating interest to near-fanatical levels with formula 1 (F1) racing and aviation cockpit as surrogate (and undeniably exciting) platforms of quality management to,https://journals.lww.com/pccmjournal/Fulltext/2011/05000/Quality_and_safety_in_the_pediatric_cardiac.33.aspx,[''],/scholar?hl=en&q=info:JLxnCxKP53gJ:scholar.google.com/&output=cite&scirp=516&hl=en,5
Publication,"GROUP DEVELOPMENT, WHATS THE SPEED LIMIT?–TWO CASES OF STUDENT GROUPS","['C Jacobsson', 'O Persson']",,The individual and the group-Future …,The aim of this paper was to describe two cases of student groups on a five week course in group development methods. The research questions were if the student groups develop as,https://www.researchgate.net/profile/Johan-Naeslund/publication/262377943_The_Individual_and_the_Group_-_future_challenges/links/5715f80108ae1a8402650c7b/The-Individual-and-the-Group-future-challenges.pdf#page=118,"['QRV2wZwAAAAJ', '']",/scholar?hl=en&q=info:7Ro5Dw3wNq0J:scholar.google.com/&output=cite&scirp=517&hl=en,5
Publication,The impact of a teacher induction program on student achievement and the development of the five states of mind,['J Bagwell'],,NA,This study was a utilization-focused evaluation designed to assist a Midwestern school district in evaluating their teacher induction program. The purpose of the study had three,https://search.proquest.com/openview/08222b2eacd613529432cff2fa0f9a19/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:8HvcEBnCwc4J:scholar.google.com/&output=cite&scirp=518&hl=en,5
Publication,"Integrative practice in and for larger systems: Transforming administration and management of people, organizations, and communities","['HE Briggs', 'VG Briggs', 'AC Briggs']",,NA,"Successful integrative practice begins at the nexus of intrapersonal and interpersonal levels of macro practice, and requires a nuanced sensitivity to both. Integrative Practice in and for",https://books.google.com/books?hl=en&lr=&id=S26fDwAAQBAJ&oi=fnd&pg=PP1&ots=TEh5F5EWAj&sig=k48xi8SA6OW2QvUts1HUjCXuQRo,"['', '', '']",/scholar?hl=en&q=info:S4-lF_WWLgUJ:scholar.google.com/&output=cite&scirp=519&hl=en,5
Publication,Scaling a running agile fix-bid project with near shoring: Theory vs. reality and (best) practice,"['VJ Wawryk', 'C Krenn', 'T Dietinger']",,2015 IEEE Eighth …,"This is a case study about a fully distributed Scrum team. In the beginning of the project the team was collocated in Austria, but then it was scaled with colleagues from Bosnia and",https://ieeexplore.ieee.org/abstract/document/7107421/,"['', '', '']",/scholar?hl=en&q=info:PpgsGj44TQAJ:scholar.google.com/&output=cite&scirp=520&hl=en,5
Publication,"The Nurse Manager's Guide to Hiring, Firing, & Inspiring",['VL Hess'],,NA,"Book is divided into three main sections: hiring, inspiring, and firing. The hiring section uses the"" SMARTT"" approach to hiring-S Start With Strengths in Mind, M= Make a List of Behavior",https://books.google.com/books?hl=en&lr=&id=CnGh0tPSzDYC&oi=fnd&pg=PT9&ots=QQEaGsSq6G&sig=SPv25f1Z2D2pDaS_8ONdPrTPFyM,[''],/scholar?hl=en&q=info:s2pLGsQLL0cJ:scholar.google.com/&output=cite&scirp=521&hl=en,5
Publication,Fine-tuning the evaluation focus in the university cooperative learning model in relation to the pandemic,"['T Abcouwer', 'E Takács', 'J Solymosy']",,Communications of the …,"Due to the coronavirus disease of 2019 (COVID-19) crisis, the University of Amsterdam faced a sudden need to shift our education to online learning. We experienced that radical",https://aisel.aisnet.org/cais/vol48/iss1/25/,"['ZSWQ50wAAAAJ', '', '']",/scholar?hl=en&q=info:bjB7GzCoXmMJ:scholar.google.com/&output=cite&scirp=522&hl=en,8
Publication,Transformational teams: Examining the relationship of nursing teamwork to patient outcomes,['DJ Rahn'],,NA,Preventable negative patient outcomes continue to pervade multiple sectors of American healthcare. The purpose of this research was to investigate the relationship between nursing,https://search.proquest.com/openview/abec94c361ca96bc84b291dd3c323a96/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:TVVFHLXjmJMJ:scholar.google.com/&output=cite&scirp=523&hl=en,6
Publication,Passionate leadership: creating a culture of success in every school,"['S Thomas-EL', 'J Jones', 'TJ Vari']",,NA,,,"['', '', '']",/scholar?hl=en&q=info:icuBI938sj4J:scholar.google.com/&output=cite&scirp=524&hl=en,5
Publication,Teamwork in distributed agile software development,"['C Gurram', 'SG Bandi']",,NA,Context: Distributed software development has become a most desired way of software development. Application of agile development methodologies in distributed environments,https://www.diva-portal.org/smash/record.jsf?pid=diva2:832759,"['', '']",/scholar?hl=en&q=info:ZRVlJzaJGgEJ:scholar.google.com/&output=cite&scirp=525&hl=en,6
Publication,Transformational coaching to lead culturally diverse teams,['S Stout-Rostron'],,NA,"In this book, Dr Sunny Stout-Rostron examines real-world experience and the contemporary literature on group and team coaching. She analyses how team coaching can guide",https://books.google.com/books?hl=en&lr=&id=8kOEDwAAQBAJ&oi=fnd&pg=PT17&ots=xECzIvkQjN&sig=FIGmXiAQUCIFQSyxoiAImRlJn4U,[''],/scholar?hl=en&q=info:iC9tJ5iGbMsJ:scholar.google.com/&output=cite&scirp=526&hl=en,5
Publication,Professional learning communities and school culture: A case of study in district-wide implementation of a PLC,['J Lopez'],,NA,"The purpose of this study is to explore what influence a school district's transformation to a PLC had on culture. In particular, the study examined what dimensions of a PLC are evident",https://scholarworks.utrgv.edu/leg_etd/1/,[''],/scholar?hl=en&q=info:q1euLFOAH8kJ:scholar.google.com/&output=cite&scirp=527&hl=en,5
Publication,"When Growth Stalls: How it Happens, why You're Stuck, and what to Do about it",['S McKee'],,NA,"One of the toughest lessons every business leader learns is how hard it is to generate sustained growth. Stalled growth is the rule, not the exception--even for the best-managed",https://books.google.com/books?hl=en&lr=&id=TEqMDwAAQBAJ&oi=fnd&pg=PR7&ots=7XU-Uoyw1D&sig=K-Taf7H81AvCrwrEXkxSA0O9_2M,[''],/scholar?hl=en&q=info:fREZL1hFOO8J:scholar.google.com/&output=cite&scirp=528&hl=en,5
Publication,"Study of transformational leaders' stages of ego development, experience of flow, and impact on district culture",['J Graf'],,NA,"Purpose. The purpose of this study was to investigate the stage of ego development of superintendents identified as transformational leaders, their experience of flow, and what",https://search.proquest.com/openview/5d507fd59c6fff253a6ff096eb1c1383/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:wFltMkZR-fsJ:scholar.google.com/&output=cite&scirp=529&hl=en,5
Publication,A correlational study of building principal emotional intelligence and the connection to academic achievement,['J Fish'],,NA,"While student achievement is only one indicator of a building principal's effectiveness, it is widely considered to be one of the most important. This is especially true in regard to the",https://search.proquest.com/openview/91919ccac84b16833cec1937744241d5/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:1fG9PZbrTEEJ:scholar.google.com/&output=cite&scirp=530&hl=en,5
Publication,The power of language in defining and developing teams,['T Whitley'],,Christian education journal,"Christian leadership resources focus on the alignment of individual efforts toward shared goals, attempting to capitalize on the proven benefits of “team” performance. Research in",https://journals.sagepub.com/doi/abs/10.1177/0739891318760022,[''],/scholar?hl=en&q=info:QdpLQ_ZGdI4J:scholar.google.com/&output=cite&scirp=531&hl=en,5
Publication,The dynamics of team characteristics within professional learning communities,['SD Morr'],,NA,Purpose. The purpose of this study was to determine if Professional Learning Communities in elementary schools that have strong evidence of the five dimensions of a Professional,https://search.proquest.com/openview/960393c00c30b5616fe2ec91b1a808b2/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:VUbCRl3K6bEJ:scholar.google.com/&output=cite&scirp=532&hl=en,5
Publication,"People, productivity, and performance: The foundations of profitability",['K Sensenig'],,Employment Relations Today,,,[''],/scholar?hl=en&q=info:_NUhS_intjMJ:scholar.google.com/&output=cite&scirp=533&hl=en,5
Publication,Rethinking teaching: Classroom teachers as collaborative leaders in making learning relevant,['M Kolis'],,NA,"Rethinking Teaching is based upon one very simple idea-teachers teach people. That very simple idea is expressed as"" Teachers as Collaborative Leaders."" Teachers wishing to",https://books.google.com/books?hl=en&lr=&id=_vHjGLpJCjAC&oi=fnd&pg=PR3&ots=zFrzSxiUek&sig=Ul1aKqtt_51dz54m05cHoFwrXZQ,[''],/scholar?hl=en&q=info:UzTdT5hblQgJ:scholar.google.com/&output=cite&scirp=534&hl=en,5
Publication,Dealing with deans and academic medical center leadership: advice from leaders,"['F Sanfilippo', 'D Powell', 'R Folberg', 'M Tykocinski']",,Academic Pathology,The 2017 Association of Pathology Chairs Annual Meeting included a session for department chairs and other department leaders on “how to deal with deans and academic,https://www.sciencedirect.com/science/article/pii/S2374289521002943,"['', '', '', '']",/scholar?hl=en&q=info:2eDWV9GiLBoJ:scholar.google.com/&output=cite&scirp=535&hl=en,6
Publication,Leadership loss within independently-controlled protestant churches: Protecting against leadership turmoil and turnover,['DL Rundhaug'],,NA,"Throughout leadership research, limited focus has been given to the highest levels within independently controlled Protestant churches. Specifically, what accounts for the quality of",https://search.proquest.com/openview/b0bd28353eda107c087c40a0d78f0cba/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:IekjWoE8d4sJ:scholar.google.com/&output=cite&scirp=536&hl=en,5
Publication,Prevention Strategies to Cope with Nurse Burnout in Nephrology Settings.,"['A Kurosaka', 'J Payton']",,Nephrology Nursing Journal,"Prevention Strategies to Cope with Nurse Burnout in Nephrology Settings Page 1 Nephrology  Nursing Journal November-December 2020 Vol. 47, No. 6 539 Burnout is common in all areas",https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=1526744X&AN=147878713&h=PSKuUGo4bqB%2Bos8JuG%2BQGo1mn7GcN8BbV%2FNK%2BQodo%2FkgETBQv27DhNBtWBWwQeRinRUvcojP0gFl5Hrt4IBpQg%3D%3D&crl=c,"['', '']",/scholar?hl=en&q=info:q_IuWvH4PkwJ:scholar.google.com/&output=cite&scirp=537&hl=en,7
Publication,Transformational leadership: Its impact on Hispanic immigrant workers in a production/processing plant environment,['EJ Shelton'],,NA,"This study investigates the impact transformational leadership has on Hispanic immigrant workers within a low paid, low skilled manufacturing environment. In addition, the study",https://search.proquest.com/openview/52e5cd0b3060e4efc332d72f6e0c86b1/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:zLirWq251dgJ:scholar.google.com/&output=cite&scirp=538&hl=en,5
